Date,EMB,BNDX,KWEB,GLD,XLY,XLV,IJR
7/10/2019,113.279999,58.759998,43.41066,133.830002,118.74304,89.761015,76.32
4/10/2019,113.919998,58.91,48.660179,123.529999,119.264477,90.147486,76.46
3/10/2019,112.93,58.900002,48.660179,123.529999,118.115219,88.741743,75.69
2/10/2019,112.389999,58.68,48.660179,123.529999,117.497081,87.903855,75.53
1/10/2019,112.410004,58.68,40.73111,121.589996,119.672256,89.258885,76.35
30/9/2019,113.349998,58.830002,41.169403,138.869995,120.692541,90.125049,77.87
27/9/2019,113.230003,58.880001,40.820759,141.059998,119.658714,89.321531,77.75
26/9/2019,113.379997,58.849998,42.434464,141.789993,120.052155,89.690161,78.22
25/9/2019,113.150002,58.84,42.703415,141.830002,120.59929,90.234813,79.04
24/9/2019,113.480003,58.93,41.966293,144.509995,119.506878,90.670897,78.01
23/9/2019,114.209999,58.84,43.251278,143.75,120.793317,91.497711,79.31
20/9/2019,114.470001,58.66,43.838985,142.949997,120.42738,92.059156,79.28
19/9/2019,113.959999,58.529999,44.18763,141.279999,122.207691,91.8874,79.55
18/9/2019,113.459999,58.549999,44.058132,140.710007,122.531504,91.458349,79.95
17/9/2019,113.449997,58.360001,44.21751,141.600006,122.580578,91.453786,80.46
16/9/2019,113.089996,58.32,44.038208,141.320007,121.877474,91.322402,80.67
13/9/2019,112.610001,58.16,44.655804,140.149994,123.421927,91.532837,80.4
12/9/2019,113.919998,58.5,46.329269,137.580002,123.645511,91.531727,80.25
11/9/2019,113.699997,58.549999,46.329269,137.580002,123.077987,91.619713,80.28
10/9/2019,113.580002,58.470001,41.41843,142.050003,122.874179,90.706097,78.63
9/9/2019,114.43,58.73,43.679607,141.389999,123.292903,90.443219,77.67
6/9/2019,115.379997,58.880001,43.679607,141.389999,122.850821,91.272896,76.58
5/9/2019,114.970001,58.810001,45.890984,121.199997,122.50712,90.985372,76.76
4/9/2019,115.589996,59.029999,48.739868,123.150002,120.23717,90.109556,75.28
3/9/2019,114.870003,59.220001,48.739868,123.150002,119.097751,90.096441,74.58
30/8/2019,115.019997,59.130001,42.20536,143.75,119.696948,90.666366,75.63
29/8/2019,114.639999,59.16,42.175476,144.119995,120.299175,90.511091,75.72
28/8/2019,114.379997,59.169998,41.378586,145.160004,118.513554,89.817778,74.56
27/8/2019,114.25,59.060001,41.06979,145.570007,117.105622,89.189907,73.67
26/8/2019,113.93,58.880001,41.089714,144.190002,117.586277,89.680445,74.55
23/8/2019,114.029999,58.889999,40.352585,144.169998,116.41327,88.754503,73.77
22/8/2019,113.980003,58.779999,41.298893,141.399994,119.655576,90.858137,76.14
21/8/2019,113.919998,58.889999,41.996174,141.759995,119.585296,91.303107,76.36
20/8/2019,113.589996,58.98,41.74715,142.210007,117.352405,90.626462,75.75
19/8/2019,113.559998,58.900002,42.006134,141.110001,117.322145,91.409654,76.45
16/8/2019,114.019997,59.080002,40.6315,142.779999,115.890173,90.520681,75.65
15/8/2019,113.370003,59.169998,39.436161,143.699997,114.611475,89.455698,73.99
14/8/2019,112.919998,58.799999,38.798649,142.75,114.803857,89.14726,74.25
13/8/2019,113.07,58.669998,39.94418,141.779999,118.471208,91.697371,76.47
12/8/2019,113.230003,58.52,39.94418,141.779999,116.595451,90.535018,75.7
9/8/2019,114.43,58.459999,39.94418,141.779999,118.254613,91.445041,76.54
8/8/2019,114.489998,58.41,39.705112,141.729996,119.352437,91.281231,77.5
7/8/2019,113.919998,58.599998,43.251278,131.289993,117.061235,90.044783,75.88
6/8/2019,113.349998,58.360001,43.251278,131.289993,116.670859,90.072571,75.79
5/8/2019,112.559998,58.27,46.329269,120.910004,114.962093,88.947941,74.96
2/8/2019,113.68,58.169998,43.08194,124.209999,118.117764,91.071659,77.13
1/8/2019,113.75,58.049999,39.276787,121.529999,119.085912,91.274538,77.96
31/7/2019,113.68,57.959999,42.055943,133.210007,120.753205,91.129999,79.2
30/7/2019,113.919998,57.889999,42.434464,134.979996,122.116107,92.037611,79.55
29/7/2019,114.110001,57.919998,42.862793,134.529999,122.956155,92.433433,78.69
26/7/2019,114.120003,57.830002,43.11182,133.639999,123.525403,92.059507,79.12
25/7/2019,114.18,57.849998,43.370815,133.419998,122.984539,91.679011,78.35
24/7/2019,114.349998,57.849998,43.928635,134.369995,123.656819,92.18665,79.15
23/7/2019,114.089996,57.75,43.490349,133.690002,122.96676,92.1395,77.84
22/7/2019,113.739998,57.700001,42.444427,134.449997,122.21998,91.576158,77.12
19/7/2019,113.339996,57.68,42.663574,134.470001,122.129686,91.716011,77.3
18/7/2019,113.510002,57.700001,42.544037,136.479996,122.998752,92.698993,77.48
17/7/2019,113.300003,57.549999,42.743263,134.580002,123.190159,92.196424,77.33
16/7/2019,113.169998,57.43,43.141708,132.399994,124.310801,92.179796,77.94
15/7/2019,113.230003,57.400002,43.41066,133.529999,124.475961,92.644605,77.83
12/7/2019,113,57.220001,43.41066,133.529999,124.080981,92.453253,78.28
11/7/2019,112.769997,57.32,47.614258,138.270004,122.690267,93.4958,77.6
10/7/2019,113.099998,57.43,41.667461,140.690002,122.339344,93.477826,77.97
9/7/2019,112.919998,57.540001,41.667461,140.690002,122.03026,93.141073,77.81
8/7/2019,113.190002,57.560001,38.798649,141.020004,121.849958,93.039099,77.95
5/7/2019,113.349998,57.560001,46.289429,121.209999,121.665576,93.736365,78.75
3/7/2019,113.940002,57.630001,45.701721,121.510002,121.53891,94.402143,78.46
2/7/2019,113.629997,57.41,42.693455,123.739998,120.566573,93.53614,77.92
1/7/2019,113.43,57.299999,39.137329,121.860001,120.229385,93.139391,78.44
28/6/2019,113.290001,57.299999,43.779221,133.199997,119.281176,92.609669,78.31
27/6/2019,113.120003,57.25,43.968483,132.839996,118.869907,92.267111,77.25
26/6/2019,112.660004,57.209999,43.0919,132.970001,118.134425,91.685326,75.75
25/6/2019,112.470001,57.299999,42.045979,134.199997,117.740615,92.841401,75.72
24/6/2019,113.050003,57.240002,43.171589,133.940002,118.899342,93.223791,76.08
21/6/2019,112.830002,57.18,43.191513,131.979996,119.606978,93.690087,76.94
20/6/2019,113.940002,57.25,43.629799,131.110001,120.458685,93.681016,77.6
19/6/2019,113.43,57.200001,42.97237,127.889999,119.655328,93.306813,77.02
18/6/2019,112.449997,57.150002,42.912605,127.120003,119.385828,92.424508,76.84
17/6/2019,111.32,56.900002,41.378586,126.480003,118.510943,91.671629,75.85
14/6/2019,111.269997,56.919998,41.029945,126.559998,118.481246,91.24584,76.06
13/6/2019,111.360001,56.84,41.717266,126.599998,118.160963,91.446282,76.77
12/6/2019,111.110001,56.77,46.867172,137.619995,117.093349,91.527623,75.89
11/6/2019,111.199997,56.73,46.478691,140.449997,117.173223,91.062513,76.07
10/6/2019,111.349998,56.709999,46.478691,140.449997,116.759038,91.288333,76.27
7/6/2019,111.489998,56.82,46.478691,140.449997,115.769254,91.006562,75.72
6/6/2019,110.82,56.669998,40.043793,125.879997,114.09758,89.860184,75.18
5/6/2019,110.400002,56.610001,47.843365,120.809998,113.543659,89.569731,75.4
4/6/2019,110.050003,56.52,47.843365,120.809998,112.98025,88.971557,75.62
3/6/2019,109.389999,56.459999,47.594337,121.610001,110.039775,87.502643,73.61
31/5/2019,109.889999,56.470001,40.153366,123.330002,110.960008,87.238858,73.13
30/5/2019,109.889999,56.349998,40.591652,121.690002,112.4149,87.918668,74.16
29/5/2019,109.559998,56.330002,40.561775,120.870003,111.763291,87.462762,74.37
28/5/2019,109.620003,56.240002,40.661381,120.830002,112.749208,88.302872,75.01
24/5/2019,109.480003,56.200001,40.352585,121.300003,113.438137,89.560369,75.48
23/5/2019,109.370003,56.119999,40.561775,121.169998,113.313376,89.384784,74.81
22/5/2019,109.519997,56.049999,41.74715,120.239998,114.70936,89.714638,76.51
21/5/2019,109.580002,55.959999,42.384663,120.360001,115.86654,89.150489,77.28
20/5/2019,109.449997,55.959999,41.41843,120.639999,115.132748,88.42551,76.34
17/5/2019,108.959999,56.040001,43.281162,120.650002,115.955528,88.458566,76.86
16/5/2019,109.209999,56.009998,45.123974,121.510002,116.749302,88.605997,78.08
15/5/2019,109.190002,55.98,44.904831,122.389999,115.691328,87.907322,77.8
14/5/2019,108.790001,55.91,44.655804,122.459999,114.876944,87.672177,77.69
13/5/2019,108.449997,55.869999,43.689568,122.669998,113.87642,87.316883,76.84
10/5/2019,109.330002,55.810001,43.689568,122.669998,117.253817,88.857203,79.28
9/5/2019,108.959999,55.830002,43.271202,143.139999,117.133092,88.918777,79.12
8/5/2019,109.290001,55.830002,38.141212,137.789993,117.57573,89.049911,79.21
7/5/2019,109.169998,55.790001,44.167706,132.139999,117.618455,88.943808,79.82
6/5/2019,109.75,55.73,40.003944,125.470001,119.346833,90.707571,81.31
3/5/2019,109.769997,55.75,48.221889,121.720001,120.114741,90.18322,81.3
2/5/2019,109.150002,55.709999,44.64584,124.279999,118.67314,89.505,79.65
1/5/2019,109.32,55.759998,44.64584,124.279999,118.641972,89.083257,79.45
30/4/2019,109.800003,55.810001,48.560566,121.199997,120.041811,89.347324,80.12
29/4/2019,109.639999,55.759998,48.510761,120.830002,120.230782,88.860952,80.28
26/4/2019,109.529999,55.779999,48.13224,121.370003,120.61711,89.048095,79.94
25/4/2019,109.599998,55.700001,47.962898,120.57,119.698616,88.200477,79.21
24/4/2019,109.449997,55.73,48.311543,120.470001,120.329136,87.21547,80.01
23/4/2019,109.760002,55.599998,48.939095,120.120003,120.232127,87.335337,79.83
22/4/2019,109.43,55.57,48.46096,120.370003,118.817762,85.968717,78.64
18/4/2019,109.510002,55.59,48.58049,120.370003,119.257224,85.895149,79.09
17/4/2019,109.419998,55.439999,48.490841,120.279999,119.308652,85.779024,79.25
16/4/2019,109.32,55.540001,48.172085,120.510002,119.06424,88.318645,79.7
15/4/2019,109.529999,55.52,47.614258,121.599998,118.555494,90.138778,79.37
12/4/2019,109.459999,55.610001,45.602108,138.919998,118.301323,89.829826,79.69
11/4/2019,109.470001,55.740002,46.986706,142.149994,117.589986,90.651249,79.33
10/4/2019,109.870003,55.73,42.145596,141.899994,117.411598,91.759673,79.47
9/4/2019,109.650002,55.669998,42.275089,146.660004,116.859193,91.638122,78.28
8/4/2019,109.580002,55.619999,42.275089,146.660004,117.933257,91.996767,79.25
5/4/2019,110.019997,55.610001,42.275089,146.660004,117.505631,92.012969,79.35
4/4/2019,109.589996,55.580002,48.271694,122.110001,116.818203,91.371318,78.65
3/4/2019,109.620003,55.57,46.847248,121.559998,115.90999,91.574576,78.05
2/4/2019,109.870003,55.630001,43.639763,123.959999,115.060728,91.68647,77.73
1/4/2019,109.800003,55.599998,38.200977,121.440002,115.091905,91.905625,78.11
29/3/2019,110.059998,55.77,46.916977,122.010002,113.83698,91.751544,77.13
28/3/2019,109.959999,55.849998,45.492535,121.900002,113.245016,90.680759,77.07
27/3/2019,109.730003,55.810001,45.173779,123.650002,112.577331,90.431495,76.33
26/3/2019,110.139999,55.709999,44.994476,124.300003,112.784314,91.170679,76.37
25/3/2019,110.040001,55.799999,45.074169,124.919998,112.301326,90.552867,75.68
22/3/2019,109.43,55.709999,44.685684,123.970001,111.675553,90.616207,75.33
21/3/2019,110.160004,55.560001,46.259544,123.68,113.903771,92.274871,78.13
20/3/2019,110.190002,55.400002,46.010517,124.18,112.407709,91.939303,77.15
19/3/2019,109.220001,55.360001,46.907017,123.379997,112.16812,92.56023,78.01
18/3/2019,109.139999,55.330002,47.116203,123.040001,111.665013,91.841223,78.61
15/3/2019,109.040001,55.299999,46.498611,122.970001,110.579365,91.980734,77.97
14/3/2019,108.599998,55.259998,45.42281,122.410004,110.262589,91.863213,77.92
13/3/2019,108.760002,55.25,45.890984,123.839996,110.595935,92.036539,78.28
12/3/2019,108.730003,55.240002,45.861099,139.110001,110.163569,91.028396,77.99
11/3/2019,108.389999,55.209999,45.861099,139.110001,109.900899,90.424951,78.09
8/3/2019,107.989998,55.27,45.861099,139.110001,108.415716,89.380114,76.85
7/3/2019,107.690002,55.220001,44.54623,133.630005,109.167041,89.576864,76.96
6/3/2019,107.940002,55.049999,39.974064,125.110001,110.498879,90.286851,77.78
5/3/2019,108.029999,54.91,49.447109,120.650002,111.018278,91.634105,79.34
4/3/2019,107.980003,54.830002,48.271694,121.800003,110.747056,91.69848,79.69
1/3/2019,108.040001,54.759998,36.059338,122.43,111.107373,92.938081,80.49
28/2/2019,108.870003,54.849998,46.657993,123.989998,110.199874,91.646902,80.06
27/2/2019,108.940002,54.900002,46.727718,124.690002,110.808545,91.914758,80.3
26/2/2019,108.910004,55.009998,46.67791,125.580002,110.882949,92.364892,80.21
25/2/2019,108.589996,55,47.136127,125.370003,110.724297,92.656388,80.92
22/2/2019,108.769997,55.029999,45.890984,125.5,111.109322,92.549568,81.15
21/2/2019,108.099998,54.959999,44.127861,125.050003,110.483802,91.696691,80.76
20/2/2019,108.169998,54.970001,44.745449,126.480003,110.696355,92.508326,81.16
19/2/2019,108.160004,54.950001,44.287235,126.699997,110.494633,92.627514,80.58
15/2/2019,108.230003,54.900002,43.689568,124.800003,110.03754,92.857783,80.12
14/2/2019,108.139999,54.93,44.466537,124.059998,109.310018,91.5151,78.96
13/2/2019,107.860001,54.849998,44.297199,123.370003,109.72102,91.255323,78.78
12/2/2019,107.849998,54.830002,46.349194,137.789993,108.974959,91.032604,78.47
11/2/2019,107.449997,54.849998,46.349194,137.789993,107.333361,89.828086,77.48
8/2/2019,107.699997,54.889999,40.342628,135.889999,107.140031,89.946515,76.77
7/2/2019,108.18,54.830002,44.855019,133.410004,107.562316,89.783792,76.83
6/2/2019,108.379997,54.779999,44.855019,133.410004,108.432115,90.74019,77.55
5/2/2019,108.940002,54.779999,48.530685,119.940002,108.902058,90.410797,77.67
4/2/2019,108.220001,54.709999,47.644146,121.980003,107.932907,90.483831,77.58
1/2/2019,108.589996,54.73,37.384167,121.330002,107.229755,90.794894,76.66
31/1/2019,108.879997,54.790001,43.619846,124.75,108.744855,90.594037,76.7
30/1/2019,108.059998,54.73,42.464348,124.690002,107.766911,89.528477,76.05
29/1/2019,107.300003,54.700001,41.87664,123.980003,105.734262,88.325277,75.3
28/1/2019,107.209999,54.580002,42.045979,123.290001,106.401709,87.914127,75.29
25/1/2019,107.699997,54.630001,42.563961,122.860001,107.02937,88.925175,75.78
24/1/2019,107.800003,54.650002,41.239128,121.089996,105.910173,88.8008,74.93
23/1/2019,107.279999,54.509998,40.571732,121.279999,105.39335,89.557248,74.48
22/1/2019,106.75,54.470001,40.213131,121.449997,105.185247,89.444631,74.62
18/1/2019,106.720001,54.369999,41.657497,121.019997,106.858614,90.08872,75.88
17/1/2019,106.209999,54.389999,40.691265,122.110001,105.365357,89.038175,75.13
16/1/2019,105.849998,54.369999,40.342628,122.269997,104.642416,88.244893,74.44
15/1/2019,105.760002,54.299999,39.53577,121.879997,104.886765,88.379469,73.86
14/1/2019,105.400002,54.209999,38.948063,122.089996,103.968752,86.871033,73.39
11/1/2019,105.519997,54.209999,45.45269,142.559998,104.600373,87.830258,74.04
10/1/2019,105.510002,54.150002,40.970181,139.630005,104.530861,87.544876,73.83
9/1/2019,105.699997,54.130001,40.970181,139.630005,104.78042,87.33421,73.6
8/1/2019,105.510002,54.099998,40.960217,136.410004,104.259672,87.05859,72.85
7/1/2019,105.589996,54.139999,44.845062,130.619995,103.137719,86.245404,71.77
4/1/2019,105.139999,54.27,48.082432,121.529999,100.872434,85.894821,70.78
3/1/2019,104.349998,54.32,46.279465,121.879997,97.616617,83.397653,68.36
2/1/2019,103.910004,54.32,43.211437,124.5,99.754194,85.265315,69.63
31/12/2018,103.910004,54.25,37.354282,121.25,98.993597,86.43037,69.35
28/12/2018,103.550003,54.16,37.842381,121.059998,97.977269,85.247581,68.96
27/12/2018,103.480003,54.119999,37.762691,120.57,97.766132,85.206014,68.53
26/12/2018,103.050003,54.09,37.94199,119.660004,97.444386,84.284213,68.24
24/12/2018,102.900002,54.139999,36.661983,120.019997,91.964803,80.630776,65.12
21/12/2018,102.949997,55.09,36.931561,118.720001,93.816473,82.683571,66.4
20/12/2018,103.279999,55.310001,37.143368,119.239998,96.300516,84.252484,67.92
19/12/2018,103.470001,55.279999,37.432198,117.43,98.503592,85.337401,68.92
18/12/2018,103.610001,55.189999,38.674156,118.150002,100.554171,86.434194,70.42
17/12/2018,104.790001,55.09,39.078518,117.870003,99.645555,87.125238,70.32
14/12/2018,104.650002,55.040001,40.522659,117.059998,102.315472,88.993357,72.33
13/12/2018,104.629997,54.959999,41.273617,117.529999,104.094219,92.046608,73.47
12/12/2018,104.330002,54.970001,41.552818,117.790001,104.5519,91.955123,74.66
11/12/2018,104.139999,55.060001,38.616394,113.660004,103.489805,91.174647,73.88
10/12/2018,104.07,55.029999,42.554089,115.230003,103.450313,90.901933,73.99
7/12/2018,104.07,54.98,57.977543,118.129997,103.385822,90.60589,74.5
6/12/2018,103.970001,54.950001,63.542309,122.82,106.496573,92.929136,75.91
4/12/2018,103.660004,54.93,58.680355,126.620003,105.974507,93.21616,76.12
3/12/2018,103.959999,54.82,64.851662,125.540001,109.984243,95.398726,79.79
30/11/2018,103.690002,54.759998,41.89941,115.540001,107.96592,94.987533,79.23
29/11/2018,103.459999,54.73,40.792236,115.739998,107.197193,93.945747,78.7
28/11/2018,103.639999,54.689999,41.947548,115.379997,107.678524,93.661456,79.05
27/11/2018,102.360001,54.720001,40.994415,114.949997,104.609621,91.423287,77.18
26/11/2018,103.080002,54.669998,40.917393,115.639999,104.333889,90.529961,77.83
23/11/2018,102.93,54.650002,39.945004,115.769997,102.018792,89.62539,77.1
21/11/2018,103.290001,54.59,41.215851,115.860001,102.397993,89.52086,77.09
20/11/2018,102.82,54.580002,39.559898,115.669998,101.415827,89.977251,76.34
19/11/2018,103.660004,54.540001,40.532284,115.669998,103.769523,90.856903,77.77
16/11/2018,104.029999,54.529999,41.812763,115.620003,106.350936,92.022822,79.06
15/11/2018,103.870003,54.549999,42.197868,114.769997,106.790804,91.16638,78.82
14/11/2018,104.300003,54.540001,40.801861,114.639999,106.93764,90.28528,77.79
13/11/2018,104.099998,54.509998,39.752453,113.699997,107.781415,91.04926,78.37
12/11/2018,104.230003,54.509998,40.801861,117.540001,107.776413,91.672203,78.5
9/11/2018,104.610001,54.509998,44.547009,113.220001,110.028616,92.950991,79.94
8/11/2018,104.559998,54.400002,44.547009,113.220001,111.563786,93.25153,81.33
7/11/2018,104.949997,54.470001,56.543022,117.639999,111.511482,93.184858,81.52
6/11/2018,104.699997,54.490002,62.983898,123.230003,108.61034,90.527218,80.55
5/11/2018,104.830002,54.48,59.219501,125,108.073438,90.060132,80.09
2/11/2018,104.580002,54.470001,59.219501,125,107.989097,89.315857,79.98
1/11/2018,104.699997,54.52,61.279812,125.440002,107.493364,89.905533,79.6
